439006.0000000, 21.1656455, 105.7746939, -10.234, 0.0140000, 0.0140000, 0.0130000
439007.0000000, 21.1656454, 105.7746939, -10.283, 0.0140000, 0.0140000, 0.0120000
439009.0000000, 21.1656457, 105.7746941, -10.374, 0.0140000, 0.0140000, 0.0120000
439010.0000000, 21.1656454, 105.7746940, -10.388, 0.0140000, 0.0140000, 0.0110000
439011.0000000, 21.1656455, 105.7746939, -10.389, 0.0140000, 0.0140000, 0.0100000
439012.0000000, 21.1656456, 105.7746938, -10.372, 0.0140000, 0.0140000, 0.0100000
439013.0000000, 21.1656456, 105.7746936, -10.365, 0.0140000, 0.0140000, 0.0110000
439014.0000000, 21.1656454, 105.7746939, -10.374, 0.0140000, 0.0140000, 0.0100000
439015.0000000, 21.1656455, 105.7746938, -10.381, 0.0140000, 0.0140000, 0.0100000
439016.0000000, 21.1656455, 105.7746938, -10.374, 0.0140000, 0.0140000, 0.0100000
439017.0000000, 21.1656455, 105.7746939, -10.370, 0.0140000, 0.0140000, 0.0110000
439018.0000000, 21.1656455, 105.7746938, -10.370, 0.0140000, 0.0140000, 0.0110000
439019.0000000, 21.1656456, 105.7746939, -10.369, 0.0140000, 0.0140000, 0.0100000
439020.0000000, 21.1656455, 105.7746938, -10.375, 0.0140000, 0.0140000, 0.0100000
439021.0000000, 21.1656456, 105.7746940, -10.390, 0.0140000, 0.0140000, 0.0100000
439022.0000000, 21.1656456, 105.7746939, -10.374, 0.0140000, 0.0140000, 0.0110000
439023.0000000, 21.1656456, 105.7746939, -10.375, 0.0140000, 0.0140000, 0.0110000
439024.0000000, 21.1656455, 105.7746939, -10.380, 0.0140000, 0.0140000, 0.0110000
439025.0000000, 21.1656456, 105.7746939, -10.374, 0.0140000, 0.0140000, 0.0110000
439026.0000000, 21.1656456, 105.7746939, -10.385, 0.0140000, 0.0140000, 0.0110000
439027.0000000, 21.1656455, 105.7746939, -10.374, 0.0140000, 0.0140000, 0.0110000
439028.0000000, 21.1656455, 105.7746939, -10.369, 0.0140000, 0.0140000, 0.0100000
439029.0000000, 21.1656456, 105.7746939, -10.379, 0.0140000, 0.0140000, 0.0110000
439030.0000000, 21.1656456, 105.7746940, -10.374, 0.0140000, 0.0140000, 0.0120000
439031.0000000, 21.1656454, 105.7746940, -10.372, 0.0140000, 0.0140000, 0.0120000
439032.0000000, 21.1656456, 105.7746940, -10.373, 0.0140000, 0.0140000, 0.0110000
439033.0000000, 21.1656454, 105.7746939, -10.374, 0.0140000, 0.0140000, 0.0100000
439034.0000000, 21.1656455, 105.7746942, -10.389, 0.0140000, 0.0140000, 0.0110000
439035.0000000, 21.1656453, 105.7746940, -10.371, 0.0140000, 0.0140000, 0.0110000
439036.0000000, 21.1656454, 105.7746944, -10.377, 0.0140000, 0.0140000, 0.0110000
439037.0000000, 21.1656455, 105.7746942, -10.371, 0.0140000, 0.0140000, 0.0110000
439038.0000000, 21.1656455, 105.7746938, -10.379, 0.0140000, 0.0140000, 0.0110000
439039.0000000, 21.1656454, 105.7746937, -10.401, 0.0140000, 0.0140000, 0.0110000
439040.0000000, 21.1656453, 105.7746939, -10.423, 0.0140000, 0.0140000, 0.0110000
439041.0000000, 21.1656457, 105.7746941, -10.465, 0.0140000, 0.0140000, 0.0120000
439042.0000000, 21.1656456, 105.7746937, -10.472, 0.0140000, 0.0140000, 0.0120000
439043.0000000, 21.1656453, 105.7746944, -10.509, 0.0140000, 0.0140000, 0.0120000
439045.0000000, 21.1656454, 105.7746939, -10.442, 0.0140000, 0.0140000, 0.0110000
439046.0000000, 21.1656454, 105.7746940, -10.416, 0.0140000, 0.0140000, 0.0110000
439047.0000000, 21.1656454, 105.7746940, -10.414, 0.0140000, 0.0140000, 0.0110000
439048.0000000, 21.1656452, 105.7746943, -10.398, 0.0140000, 0.0140000, 0.0110000
439049.0000000, 21.1656453, 105.7746941, -10.372, 0.0140000, 0.0140000, 0.0110000
439050.0000000, 21.1656454, 105.7746941, -10.391, 0.0140000, 0.0140000, 0.0110000
439051.0000000, 21.1656454, 105.7746941, -10.411, 0.0140000, 0.0140000, 0.0110000
439052.0000000, 21.1656456, 105.7746939, -10.429, 0.0140000, 0.0140000, 0.0110000
439053.0000000, 21.1656456, 105.7746938, -10.416, 0.0140000, 0.0140000, 0.0100000
439054.0000000, 21.1656456, 105.7746938, -10.424, 0.0140000, 0.0140000, 0.0100000
439055.0000000, 21.1656456, 105.7746938, -10.426, 0.0140000, 0.0140000, 0.0100000
439056.0000000, 21.1656456, 105.7746938, -10.425, 0.0140000, 0.0140000, 0.0100000
439058.0000000, 21.1656456, 105.7746938, -10.418, 0.0140000, 0.0140000, 0.0100000
439059.0000000, 21.1656457, 105.7746938, -10.431, 0.0140000, 0.0140000, 0.0100000
439060.0000000, 21.1656457, 105.7746939, -10.438, 0.0140000, 0.0140000, 0.0100000
439061.0000000, 21.1656456, 105.7746941, -10.436, 0.0140000, 0.0140000, 0.0100000
439062.0000000, 21.1656455, 105.7746941, -10.442, 0.0140000, 0.0140000, 0.0110000
439063.0000000, 21.1656457, 105.7746941, -10.461, 0.0140000, 0.0140000, 0.0110000
439064.0000000, 21.1656457, 105.7746940, -10.460, 0.0140000, 0.0140000, 0.0110000
439065.0000000, 21.1656458, 105.7746939, -10.471, 0.0140000, 0.0140000, 0.0110000
439066.0000000, 21.1656457, 105.7746936, -10.477, 0.0140000, 0.0140000, 0.0110000
439067.0000000, 21.1656455, 105.7746938, -10.495, 0.0140000, 0.0140000, 0.0110000
439068.0000000, 21.1656457, 105.7746941, -10.508, 0.0140000, 0.0140000, 0.0100000
439069.0000000, 21.1656459, 105.7746938, -10.532, 0.0140000, 0.0140000, 0.0100000
439070.0000000, 21.1656455, 105.7746940, -10.557, 0.0140000, 0.0140000, 0.0100000
439071.0000000, 21.1656459, 105.7746941, -10.543, 0.0140000, 0.0140000, 0.0100000
439072.0000000, 21.1656455, 105.7746939, -10.549, 0.0140000, 0.0140000, 0.0100000
439073.0000000, 21.1656455, 105.7746941, -10.526, 0.0140000, 0.0140000, 0.0110000
439074.0000000, 21.1656454, 105.7746943, -10.502, 0.0140000, 0.0140000, 0.0100000
439075.0000000, 21.1656458, 105.7746941, -10.521, 0.0140000, 0.0140000, 0.0100000
439076.0000000, 21.1656459, 105.7746939, -10.544, 0.0140000, 0.0140000, 0.0100000
439077.0000000, 21.1656456, 105.7746937, -10.566, 0.0140000, 0.0140000, 0.0110000
439078.0000000, 21.1656457, 105.7746940, -10.597, 0.0140000, 0.0140000, 0.0110000
439079.0000000, 21.1656459, 105.7746938, -10.604, 0.0140000, 0.0140000, 0.0100000
439080.0000000, 21.1656455, 105.7746941, -10.595, 0.0140000, 0.0140000, 0.0100000
439081.0000000, 21.1656455, 105.7746940, -10.581, 0.0140000, 0.0140000, 0.0100000
439082.0000000, 21.1656455, 105.7746939, -10.570, 0.0140000, 0.0140000, 0.0100000
439083.0000000, 21.1656455, 105.7746940, -10.542, 0.0140000, 0.0140000, 0.0100000
439084.0000000, 21.1656455, 105.7746941, -10.560, 0.0140000, 0.0140000, 0.0110000
439085.0000000, 21.1656456, 105.7746941, -10.577, 0.0140000, 0.0140000, 0.0100000
439086.0000000, 21.1656459, 105.7746940, -10.607, 0.0140000, 0.0140000, 0.0110000
439087.0000000, 21.1656459, 105.7746939, -10.648, 0.0140000, 0.0140000, 0.0110000
439088.0000000, 21.1656455, 105.7746938, -10.662, 0.0140000, 0.0140000, 0.0110000
439089.0000000, 21.1656458, 105.7746941, -10.670, 0.0140000, 0.0140000, 0.0100000
439090.0000000, 21.1656455, 105.7746939, -10.664, 0.0140000, 0.0140000, 0.0100000
439091.0000000, 21.1656455, 105.7746943, -10.638, 0.0140000, 0.0140000, 0.0100000
439092.0000000, 21.1656456, 105.7746940, -10.610, 0.0140000, 0.0140000, 0.0100000
439093.0000000, 21.1656456, 105.7746938, -10.605, 0.0140000, 0.0140000, 0.0100000
439095.0000000, 21.1656455, 105.7746940, -10.641, 0.0140000, 0.0140000, 0.0100000
439096.0000000, 21.1656456, 105.7746941, -10.674, 0.0140000, 0.0140000, 0.0110000
439098.0000000, 21.1656462, 105.7746938, -10.723, 0.0140000, 0.0140000, 0.0120000
439099.0000000, 21.1656455, 105.7746941, -10.742, 0.0140000, 0.0140000, 0.0110000
439100.0000000, 21.1656458, 105.7746942, -10.755, 0.0140000, 0.0140000, 0.0100000
439101.0000000, 21.1656456, 105.7746942, -10.754, 0.0140000, 0.0140000, 0.0100000
439102.0000000, 21.1656457, 105.7746941, -10.755, 0.0140000, 0.0140000, 0.0100000
439103.0000000, 21.1656458, 105.7746941, -10.749, 0.0140000, 0.0140000, 0.0100000
439104.0000000, 21.1656457, 105.7746941, -10.745, 0.0140000, 0.0140000, 0.0100000
439105.0000000, 21.1656457, 105.7746941, -10.754, 0.0140000, 0.0140000, 0.0100000
439106.0000000, 21.1656457, 105.7746941, -10.752, 0.0140000, 0.0140000, 0.0100000
439107.0000000, 21.1656457, 105.7746942, -10.757, 0.0140000, 0.0140000, 0.0100000
439108.0000000, 21.1656458, 105.7746941, -10.763, 0.0140000, 0.0140000, 0.0100000
439109.0000000, 21.1656458, 105.7746941, -10.747, 0.0140000, 0.0140000, 0.0100000
439110.0000000, 21.1656458, 105.7746941, -10.745, 0.0140000, 0.0140000, 0.0100000
439111.0000000, 21.1656457, 105.7746941, -10.753, 0.0140000, 0.0140000, 0.0100000
439112.0000000, 21.1656457, 105.7746941, -10.750, 0.0140000, 0.0140000, 0.0100000
439113.0000000, 21.1656460, 105.7746939, -10.767, 0.0140000, 0.0140000, 0.0100000
439114.0000000, 21.1656460, 105.7746942, -10.773, 0.0140000, 0.0140000, 0.0100000
439115.0000000, 21.1656456, 105.7746939, -10.773, 0.0140000, 0.0140000, 0.0100000
439116.0000000, 21.1656458, 105.7746940, -10.774, 0.0140000, 0.0140000, 0.0130000
439117.0000000, 21.1656455, 105.7746939, -10.774, 0.0140000, 0.0140000, 0.0150000
439118.0000000, 21.1656458, 105.7746941, -10.727, 0.0140000, 0.0140000, 0.0150000
439119.0000000, 21.1656455, 105.7746938, -10.717, 0.0140000, 0.0140000, 0.0140000
439121.0000000, 21.1656456, 105.7746938, -10.709, 0.0140000, 0.0140000, 0.0140000
439122.0000000, 21.1656455, 105.7746942, -10.659, 0.0140000, 0.0140000, 0.0140000
439123.0000000, 21.1656456, 105.7746943, -10.642, 0.0140000, 0.0140000, 0.0150000
439124.0000000, 21.1656455, 105.7746942, -10.610, 0.0140000, 0.0140000, 0.0150000
439125.0000000, 21.1656457, 105.7746941, -10.656, 0.0140000, 0.0140000, 0.0150000
439126.0000000, 21.1656458, 105.7746940, -10.703, 0.0140000, 0.0140000, 0.0150000
439127.0000000, 21.1656459, 105.7746938, -10.717, 0.0140000, 0.0140000, 0.0140000
439128.0000000, 21.1656457, 105.7746937, -10.745, 0.0140000, 0.0140000, 0.0100000
439129.0000000, 21.1656457, 105.7746939, -10.791, 0.0140000, 0.0140000, 0.0110000
439130.0000000, 21.1656462, 105.7746941, -10.816, 0.0140000, 0.0140000, 0.0110000
439131.0000000, 21.1656460, 105.7746941, -10.831, 0.0140000, 0.0140000, 0.0110000
439132.0000000, 21.1656458, 105.7746939, -10.828, 0.0140000, 0.0140000, 0.0100000
439133.0000000, 21.1656458, 105.7746940, -10.816, 0.0140000, 0.0140000, 0.0100000
439134.0000000, 21.1656457, 105.7746940, -10.821, 0.0140000, 0.0140000, 0.0100000
439135.0000000, 21.1656459, 105.7746938, -10.826, 0.0140000, 0.0140000, 0.0100000
439136.0000000, 21.1656457, 105.7746941, -10.807, 0.0140000, 0.0140000, 0.0110000
439137.0000000, 21.1656457, 105.7746943, -10.796, 0.0140000, 0.0140000, 0.0110000
439138.0000000, 21.1656454, 105.7746940, -10.781, 0.0140000, 0.0140000, 0.0110000
439139.0000000, 21.1656459, 105.7746943, -10.744, 0.0140000, 0.0140000, 0.0100000
439140.0000000, 21.1656455, 105.7746939, -10.733, 0.0140000, 0.0140000, 0.0110000
439141.0000000, 21.1656456, 105.7746944, -10.704, 0.0140000, 0.0140000, 0.0110000
439142.0000000, 21.1656457, 105.7746941, -10.689, 0.0140000, 0.0140000, 0.0100000
439143.0000000, 21.1656457, 105.7746939, -10.669, 0.0140000, 0.0140000, 0.0100000
439145.0000000, 21.1656456, 105.7746942, -10.666, 0.0140000, 0.0140000, 0.0100000
439146.0000000, 21.1656457, 105.7746942, -10.695, 0.0140000, 0.0140000, 0.0100000
439147.0000000, 21.1656458, 105.7746942, -10.736, 0.0140000, 0.0140000, 0.0100000
439148.0000000, 21.1656459, 105.7746941, -10.763, 0.0140000, 0.0140000, 0.0100000
439149.0000000, 21.1656459, 105.7746939, -10.812, 0.0140000, 0.0140000, 0.0110000
439150.0000000, 21.1656458, 105.7746938, -10.833, 0.0140000, 0.0140000, 0.0110000
439151.0000000, 21.1656461, 105.7746941, -10.856, 0.0140000, 0.0140000, 0.0100000
439152.0000000, 21.1656461, 105.7746941, -10.861, 0.0140000, 0.0140000, 0.0100000
439153.0000000, 21.1656459, 105.7746941, -10.856, 0.0140000, 0.0140000, 0.0100000
439154.0000000, 21.1656453, 105.7746943, -10.839, 0.0140000, 0.0140000, 0.0100000
439155.0000000, 21.1656453, 105.7746944, -10.801, 0.0140000, 0.0140000, 0.0100000
439156.0000000, 21.1656456, 105.7746939, -10.787, 0.0140000, 0.0140000, 0.0100000
439157.0000000, 21.1656455, 105.7746940, -10.769, 0.0140000, 0.0140000, 0.0100000
439158.0000000, 21.1656457, 105.7746944, -10.757, 0.0140000, 0.0140000, 0.0100000
439159.0000000, 21.1656458, 105.7746943, -10.803, 0.0140000, 0.0140000, 0.0100000
439160.0000000, 21.1656460, 105.7746940, -10.854, 0.0140000, 0.0140000, 0.0100000
439161.0000000, 21.1656459, 105.7746939, -10.869, 0.0140000, 0.0140000, 0.0100000
439162.0000000, 21.1656457, 105.7746940, -10.897, 0.0140000, 0.0140000, 0.0110000
439163.0000000, 21.1656461, 105.7746939, -10.912, 0.0140000, 0.0140000, 0.0110000
439164.0000000, 21.1656461, 105.7746939, -10.923, 0.0140000, 0.0140000, 0.0100000
439165.0000000, 21.1656458, 105.7746941, -10.920, 0.0140000, 0.0140000, 0.0100000
439166.0000000, 21.1656457, 105.7746942, -10.911, 0.0140000, 0.0140000, 0.0100000
439167.0000000, 21.1656459, 105.7746942, -10.883, 0.0140000, 0.0140000, 0.0100000
439168.0000000, 21.1656457, 105.7746943, -10.852, 0.0140000, 0.0140000, 0.0100000
439169.0000000, 21.1656455, 105.7746939, -10.833, 0.0140000, 0.0140000, 0.0100000
439170.0000000, 21.1656458, 105.7746944, -10.815, 0.0140000, 0.0140000, 0.0100000
439171.0000000, 21.1656456, 105.7746941, -10.786, 0.0140000, 0.0140000, 0.0100000
439172.0000000, 21.1656457, 105.7746939, -10.812, 0.0140000, 0.0140000, 0.0100000
439173.0000000, 21.1656458, 105.7746939, -10.861, 0.0140000, 0.0140000, 0.0110000
439174.0000000, 21.1656457, 105.7746939, -10.890, 0.0140000, 0.0140000, 0.0100000
439175.0000000, 21.1656457, 105.7746941, -10.916, 0.0140000, 0.0140000, 0.0100000
439176.0000000, 21.1656462, 105.7746941, -10.951, 0.0140000, 0.0140000, 0.0110000
439177.0000000, 21.1656460, 105.7746938, -10.963, 0.0140000, 0.0140000, 0.0100000
439178.0000000, 21.1656463, 105.7746939, -10.945, 0.0140000, 0.0140000, 0.0100000
439179.0000000, 21.1656461, 105.7746940, -10.959, 0.0140000, 0.0140000, 0.0100000
439180.0000000, 21.1656457, 105.7746941, -10.979, 0.0140000, 0.0140000, 0.0100000
439181.0000000, 21.1656458, 105.7746939, -10.974, 0.0140000, 0.0140000, 0.0100000
439182.0000000, 21.1656459, 105.7746944, -10.980, 0.0140000, 0.0140000, 0.0100000
439183.0000000, 21.1656455, 105.7746942, -10.961, 0.0140000, 0.0140000, 0.0100000
439184.0000000, 21.1656456, 105.7746940, -10.926, 0.0140000, 0.0140000, 0.0100000
439185.0000000, 21.1656458, 105.7746945, -10.913, 0.0140000, 0.0140000, 0.0100000
439186.0000000, 21.1656457, 105.7746941, -10.890, 0.0140000, 0.0140000, 0.0100000
439188.0000000, 21.1656457, 105.7746941, -10.955, 0.0140000, 0.0140000, 0.0100000
439189.0000000, 21.1656461, 105.7746942, -10.968, 0.0140000, 0.0140000, 0.0100000
439191.0000000, 21.1656462, 105.7746940, -11.002, 0.0140000, 0.0140000, 0.0100000
439192.0000000, 21.1656461, 105.7746939, -11.004, 0.0140000, 0.0140000, 0.0100000
439193.0000000, 21.1656462, 105.7746938, -11.012, 0.0140000, 0.0140000, 0.0100000
439194.0000000, 21.1656459, 105.7746938, -11.012, 0.0140000, 0.0140000, 0.0100000
439195.0000000, 21.1656455, 105.7746942, -11.027, 0.0140000, 0.0140000, 0.0110000
439196.0000000, 21.1656457, 105.7746941, -11.008, 0.0140000, 0.0140000, 0.0100000
439197.0000000, 21.1656457, 105.7746943, -10.992, 0.0140000, 0.0140000, 0.0100000
439199.0000000, 21.1656456, 105.7746939, -10.927, 0.0140000, 0.0140000, 0.0100000
439200.0000000, 21.1656456, 105.7746941, -10.907, 0.0140000, 0.0140000, 0.0100000
439201.0000000, 21.1656457, 105.7746943, -10.881, 0.0140000, 0.0140000, 0.0100000
439202.0000000, 21.1656458, 105.7746945, -10.888, 0.0140000, 0.0140000, 0.0100000
439203.0000000, 21.1656458, 105.7746942, -10.927, 0.0140000, 0.0140000, 0.0100000
439204.0000000, 21.1656459, 105.7746940, -10.954, 0.0140000, 0.0140000, 0.0100000
439205.0000000, 21.1656459, 105.7746938, -10.963, 0.0140000, 0.0140000, 0.0100000
439206.0000000, 21.1656460, 105.7746938, -10.994, 0.0140000, 0.0140000, 0.0110000
439207.0000000, 21.1656462, 105.7746941, -11.032, 0.0140000, 0.0140000, 0.0100000
439208.0000000, 21.1656460, 105.7746940, -11.026, 0.0140000, 0.0140000, 0.0100000
439209.0000000, 21.1656458, 105.7746938, -11.031, 0.0140000, 0.0140000, 0.0110000
439210.0000000, 21.1656460, 105.7746941, -11.042, 0.0140000, 0.0140000, 0.0110000
439211.0000000, 21.1656455, 105.7746940, -11.049, 0.0140000, 0.0140000, 0.0100000
439212.0000000, 21.1656459, 105.7746939, -11.031, 0.0140000, 0.0140000, 0.0100000
439213.0000000, 21.1656462, 105.7746941, -11.051, 0.0140000, 0.0140000, 0.0100000
439214.0000000, 21.1656457, 105.7746941, -11.041, 0.0140000, 0.0140000, 0.0100000
439215.0000000, 21.1656461, 105.7746941, -11.058, 0.0140000, 0.0140000, 0.0100000
439216.0000000, 21.1656459, 105.7746940, -11.053, 0.0140000, 0.0140000, 0.0110000
439217.0000000, 21.1656461, 105.7746940, -11.055, 0.0140000, 0.0140000, 0.0110000
439218.0000000, 21.1656460, 105.7746940, -11.038, 0.0140000, 0.0140000, 0.0110000
439219.0000000, 21.1656461, 105.7746941, -11.036, 0.0140000, 0.0140000, 0.0110000
439220.0000000, 21.1656460, 105.7746940, -11.035, 0.0140000, 0.0140000, 0.0110000
439221.0000000, 21.1656459, 105.7746941, -11.045, 0.0140000, 0.0140000, 0.0100000
439222.0000000, 21.1656460, 105.7746939, -11.039, 0.0140000, 0.0140000, 0.0110000
439223.0000000, 21.1656457, 105.7746940, -11.035, 0.0140000, 0.0140000, 0.0110000
439224.0000000, 21.1656458, 105.7746940, -11.046, 0.0140000, 0.0140000, 0.0110000
439225.0000000, 21.1656459, 105.7746941, -11.049, 0.0140000, 0.0140000, 0.0100000
439226.0000000, 21.1656458, 105.7746941, -11.060, 0.0140000, 0.0140000, 0.0100000
439227.0000000, 21.1656459, 105.7746942, -11.057, 0.0140000, 0.0140000, 0.0100000
439228.0000000, 21.1656459, 105.7746941, -11.046, 0.0140000, 0.0140000, 0.0100000
439229.0000000, 21.1656458, 105.7746941, -11.047, 0.0140000, 0.0140000, 0.0100000
439230.0000000, 21.1656458, 105.7746941, -11.050, 0.0140000, 0.0140000, 0.0100000
439231.0000000, 21.1656458, 105.7746941, -11.042, 0.0140000, 0.0140000, 0.0100000
439232.0000000, 21.1656458, 105.7746941, -11.051, 0.0140000, 0.0140000, 0.0100000
439233.0000000, 21.1656458, 105.7746941, -11.049, 0.0140000, 0.0140000, 0.0100000
439234.0000000, 21.1656458, 105.7746941, -11.038, 0.0140000, 0.0140000, 0.0100000
439235.0000000, 21.1656459, 105.7746941, -11.053, 0.0140000, 0.0140000, 0.0100000
439236.0000000, 21.1656459, 105.7746941, -11.051, 0.0140000, 0.0140000, 0.0100000
439237.0000000, 21.1656458, 105.7746942, -11.050, 0.0140000, 0.0140000, 0.0100000
439238.0000000, 21.1656458, 105.7746942, -11.044, 0.0140000, 0.0140000, 0.0120000
439239.0000000, 21.1656458, 105.7746942, -11.029, 0.0140000, 0.0140000, 0.0130000
439240.0000000, 21.1656458, 105.7746941, -11.032, 0.0140000, 0.0140000, 0.0130000
439241.0000000, 21.1656458, 105.7746941, -11.033, 0.0140000, 0.0140000, 0.0120000
439242.0000000, 21.1656458, 105.7746941, -11.025, 0.0140000, 0.0140000, 0.0120000
439243.0000000, 21.1656458, 105.7746941, -11.029, 0.0140000, 0.0140000, 0.0120000
439244.0000000, 21.1656458, 105.7746941, -11.023, 0.0140000, 0.0140000, 0.0120000
439245.0000000, 21.1656458, 105.7746941, -11.021, 0.0140000, 0.0140000, 0.0120000
439246.0000000, 21.1656458, 105.7746942, -11.035, 0.0140000, 0.0140000, 0.0120000
439247.0000000, 21.1656458, 105.7746942, -11.024, 0.0140000, 0.0140000, 0.0120000
439249.0000000, 21.1656457, 105.7746942, -11.012, 0.0140000, 0.0140000, 0.0120000
439250.0000000, 21.1656458, 105.7746942, -11.027, 0.0140000, 0.0140000, 0.0120000
